AY,Alphaf,Alphar,Beta,BetaR,Fxf,Fxr,Fyf,Fyr,Myf,Myr,Time,Vx,Vy,YawAcc,YawR,delta,phi,t,yaw,global_x_m,global_y_m
-0.7246721789240838,18.452978134155273,-17.303491592407227,-0.3655347054218614,0.7842880246970487,2359.64599609375,2465.458740234375,-517.6857757568359,503.1147155761719,3965.0803878278102,4492.346799910112,7.025000000000032,18.271745045979817,-6.993236011928982,-1.0960290431976318,-0.7825927229261316,-0.7405671421078133,-0.013015911665409951,282,41.46815872192383,18.90404879892367,-7.048218921996458
-0.756246791779995,19.470743656158447,-16.020530223846436,-0.3456269437727602,0.8078006079081675,2358.67822265625,2469.7293701171875,-537.9041442871094,465.22813415527344,3952.13824343389,4504.924667799518,7.050000000000033,18.45736821492513,-6.646140946282281,-1.0849720239639282,-0.8098551701101365,-0.7405167417841836,-0.013313195344468454,283,40.327510833740234,18.507626744654527,-6.925894252487508
-0.788291771709919,20.522568702697754,-14.705401420593262,-0.3251360830029862,0.8309425456745746,2357.305908203125,2472.7852783203125,-560.2919616699219,428.0919494628906,3938.690639826713,4516.555371153401,7.075000000000033,18.640166388617622,-6.283587349785699,-1.0744259357452393,-0.836845908283926,-0.7404657422493085,-0.013596272723587063,284,39.14798355102539,18.453718037944913,-6.518526501804864
-0.8214668154716492,21.608193397521973,-13.35870885848999,-0.30407154404489545,0.8537024529826098,2356.052490234375,2473.82275390625,-586.0318298339844,391.75743103027344,3924.6833407849654,4527.257669889975,7.100000000000033,18.81924311319987,-5.905535486009386,-1.0648865699768066,-0.8635853772088666,-0.7404147427144335,-0.013858354822580682,285,37.92995834350586,18.80590843206235,-6.314844550426659
-0.8564408197999002,22.727124214172363,-11.981086254119873,-0.28244288098889864,0.8760764016696653,2355.1195068359375,2472.3104248046875,-616.5694274902344,356.2369689941406,3910.0325450391165,4537.0516056657325,7.125000000000034,18.993661668565537,-5.5119811164008246,-1.056649923324585,-0.8901015400764041,-0.7403614462031183,-0.01409086334990681,286,36.673763275146484,19.116070760830116,-6.571597233454719
-0.8939571574330331,23.879033088684082,-10.573269367218018,-0.26025981437297463,0.8980673212129401,2354.345458984375,2467.8990478515625,-653.7046813964844,321.4291229248047,3894.6183093518616,4545.9575298905875,7.150000000000034,19.162445068359375,-5.102954440646702,-1.050051212310791,-0.9164316145627722,-0.7403077502176396,-0.014283977899045782,287,35.37969207763672,18.970578910183697,-6.942383424291148
-0.9349069848656655,25.063400268554688,-9.135802268981934,-0.23753179841899313,0.9196764100349248,2352.9541015625,2460.3345947265625,-700.1714477539062,287.24678802490234,3878.275692316951,4553.993257963709,7.1750000000000345,19.324573940700954,-4.678523275587294,-1.0453687906265259,-0.9426196094049847,-0.7402521900193978,-0.014427656480152859,288,34.04796600341797,18.578471196189064,-6.905573801895699
-0.9806611716747284,26.279544830322266,-7.669302701950073,-0.21426855366493297,0.940893548123477,2349.689697265625,2449.1104736328125,-759.8507385253906,253.27374267578125,3860.771406123105,4561.174427664332,7.200000000000035,19.47895685831706,-4.238796499040392,-1.043326497077942,-0.9687228491455053,-0.7401925019214664,-0.014510243602269737,289,32.678749084472656,18.5204271862034,-6.52072350866859
-1.032305607199669,27.52638053894043,-6.175169467926025,-0.19047966749071843,0.9617426373493804,2342.7818603515625,2434.745849609375,-834.3026123046875,217.5465850830078,3841.775137659972,4567.506271231227,7.225000000000035,19.62444517347548,-3.7839325269063315,-1.0432673692703247,-0.9948027196474606,-0.7401300175043904,-0.014527185884110765,290,31.272113800048828,18.880721410391587,-6.386721380466908
-1.0896783426404,28.802727699279785,-4.654926538467407,-0.1661736287223241,0.9822804030438534,2328.97314453125,2419.2762451171875,-923.39111328125,178.1071014404297,3820.9175723523576,4572.944935858304,7.2500000000000355,19.75986056857639,-3.3141292466057672,-1.043650507926941,-1.020888981736032,-0.7400649365052516,-0.014489827767741298,291,29.828073501586914,19.07108246632061,-6.7149446032520705
