vx_mps,vy_mps,dpsi_radps,ax_mps2,ay_mps2,deltawheel_rad,TwheelRL_Nm,TwheelRR_Nm,pBrakeF_bar,pBrakeR_bar,time_s,beta_true_rad,yaw_acc_rps2,fyf_true_n,fyr_true_n
11.110819710638888,-0.0783235331377777,-0.150387025636375,0.7880544026690909,-1.6706825137156005,-0.7409007363239958,0.0,0.0,0.0,0.0,8.0,-0.007049302857716337,0.000729594787117,-1491.2895552756468,-1265.3365923550941
11.110834545555557,-0.0783410751158333,-0.1503692323912413,0.7880271957854545,-1.6706341773226,-0.7409007363239958,0.0,0.0,0.0,0.0,8.025,-0.007050872262981406,0.000693406735081,-1491.2464091018944,-1265.2999834803952
11.110848320861113,-0.0783621354236111,-0.1503523712526337,0.7879980283793939,-1.670582920314,-0.7409007363239958,0.0,0.0,0.0,0.0,8.05,-0.007052758993791924,0.000655231997371,-1491.200655919628,-1265.2611625984719
11.11086209613889,-0.0783863663672222,-0.1503364755099152,0.7879674553145455,-1.6705291807694,-0.7409007363239958,0.0,0.0,0.0,0.0,8.075,-0.0070549310835620995,0.000615362019744,-1491.1526867687517,-1265.2204615007586
11.110874811805555,-0.0784134533669444,-0.150321611741986,0.7879360869430302,-1.6704732507484,-0.7409007696135332,0.0,0.0,0.0,0.0,8.1,-0.00705736089147799,0.000574067700654,-1491.102762348367,-1265.178101386493
11.110886467833334,-0.0784430652855555,-0.1503077799491954,0.7879042746806061,-1.67041571438,-0.7409007696135332,0.0,0.0,0.0,0.0,8.125,-0.007060018614415039,0.000531630008481,-1491.0514040654264,-1265.1345246615736
11.110898123833332,-0.0784748627080555,-0.1502950300654133,0.7878724254260606,-1.6703570097732003,-0.7409007696135332,0.0,0.0,0.0,0.0,8.15,-0.007062873030914008,0.00048834271729,-1490.999002986078,-1265.0900631397024
11.11090872022222,-0.0785085310538888,-0.1502833620909886,0.7878408905957575,-1.6702974289680002,-0.7409007696135332,0.0,0.0,0.0,0.0,8.175,-0.007065896501426629,0.000444504752522,-1490.9458197919282,-1265.0449380052721
11.110919316611112,-0.0785437391863888,-0.1502728093151099,0.7878098921339395,-1.6702372640338,-0.7409007363239958,0.0,0.0,0.0,0.0,8.2,-0.007069058549364487,0.00040041244938,-1490.8921151908264,-1264.9993704649435
11.11092885336111,-0.0785801973608333,-0.1502633384484141,0.7877796334927273,-1.6701770991094,-0.7409007363239958,0.0,0.0,0.0,0.0,8.225,-0.007072333771362635,0.000356353761163,-1490.8384105984728,-1264.9538029320374
11.110937330444443,-0.0786175827186111,-0.1502549827806133,0.7877502626357575,-1.6701172262446,-0.7409007363239958,0.0,0.0,0.0,0.0,8.25,-0.007075693110354927,0.000312604446663,-1490.784966705221,-1264.908456598369
11.110945807555558,-0.0786556220716666,-0.1502477090218209,0.7877218720406062,-1.670057937499,-0.7409007363239958,0.0,0.0,0.0,0.0,8.275,-0.007079111304654187,0.000269425858278,-1490.732044210173,-1264.8635526631767
11.110953225027778,-0.0786940339538888,-0.15024150052753,0.7876946096715151,-1.6699998170114,-0.7409007363239958,0.0,0.0,0.0,0.0,8.3,-0.0070825636972917825,0.000227063777857,-1490.6801645290286,-1264.8195335397816
11.110960642499998,-0.0787325534555555,-0.1502363406528845,0.7876684755260607,-1.669942864772,-0.7409007696135332,0.0,0.0,0.0,0.0,8.325,-0.007086025771201045,0.000185747383512,-1490.6293276530396,-1264.7763992207606
11.110968059972222,-0.0787709322241666,-0.1502321961085216,0.7876434881036364,-1.66988751888,-0.7409007696135332,0.0,0.0,0.0,0.0,8.35,-0.007089475174349797,0.000145688536577,-1490.5799246396068,-1264.7344815123934
11.110974417805556,-0.0788089384636111,-0.1502290336047292,0.7876196474012122,-1.6698342174248002,-0.7409007696135332,0.0,0.0,0.0,0.0,8.375,-0.007092891721298379,0.000107080726593,-1490.5323465373833,-1264.694112213537
11.110979715972222,-0.078846356935,-0.1502268198519698,0.7875969534212122,-1.6697828143864002,-0.7409007696135332,0.0,0.0,0.0,0.0,8.4,-0.007096256041369333,7.00982272974e-05,-1490.4864630055654,-1264.6551807319947
11.111429002555557,-0.0793953984975,-0.1502040498247341,0.7766729181460607,-1.6729001462488,-0.7117073974809823,0.0,0.0,0.0,0.0,8.425,-0.0071453814337687415,0.00051620148588,-1493.2690649712652,-1267.016176339255
11.112147437194444,-0.07956340909,-0.1502100585819746,0.7676764840793939,-1.6773405224072,-0.6802314299782062,0.0,0.0,0.0,0.0,8.45,-0.007160039005933842,-0.00115227838978,-1497.2326466405254,-1270.3792153313545
11.11338509452778,-0.0798483192919444,-0.1502682320069341,0.7591790956442425,-1.6831132888766,-0.6487587914274336,0.0,0.0,0.0,0.0,8.475,-0.007184878289807633,-0.00359165086411,-1502.3855504808341,-1274.7513761655562
11.115120781805556,-0.0802513460319444,-0.1503926515641961,0.7499000133169698,-1.6893028289032002,-0.6173048116480241,0.0,0.0,0.0,0.0,8.5,-0.007220015653208967,-0.00637846253812,-1507.9104759635943,-1279.4391917266857
11.117328008027776,-0.0807551211780555,-0.1505863133096912,0.7395481733842423,-1.6953895628432003,-0.5858617341847241,0.0,0.0,0.0,0.0,8.525,-0.007263896605348206,-0.00906305108219,-1513.3436343739716,-1284.049144317309
11.119985580444444,-0.0813339981766666,-0.1508418436161888,0.7280670350975756,-1.7011658340670002,-0.5544709379029608,0.0,0.0,0.0,0.0,8.55,-0.007314217953636576,-0.0112811801955,-1518.4996666384945,-1288.4239595720555
11.123073365944444,-0.0819631500377777,-0.151144561808478,0.715374672629091,-1.7066179156264,-0.5231301258255199,0.0,0.0,0.0,0.0,8.575,-0.007368750285215647,-0.012817421928,-1523.3663197681556,-1292.5532410154044
11.126571231416667,-0.0826234949958333,-0.151476558127782,0.7013571999290908,-1.7117488741864,-0.4918409790727357,0.0,0.0,0.0,0.0,8.6,-0.00742578223581942,-0.0136575866491,-1527.9463311385161,-1296.4393112690436
11.130450566611112,-0.0832991550366666,-0.1518217537393626,0.6858863414418181,-1.7166174143538,-0.4606262177395446,0.0,0.0,0.0,0.0,8.625,-0.0074838978474551275,-0.0138546572998,-1532.2921018289248,-1300.126631854845
11.134680642027778,-0.0839835653702777,-0.1521636370443192,0.6688109519266667,-1.7213932245986,-0.4294789508934322,0.0,0.0,0.0,0.0,8.65,-0.007542521251420744,-0.0134083116427,-1536.555099662193,-1303.743720925497
11.13922542997222,-0.0846769329574999,-0.1524871944718915,0.6500104592060606,-1.7260910540776002,-0.3984155070442457,0.0,0.0,0.0,0.0,8.675,-0.007601689497158428,-0.012420328334,-1540.748490074186,-1307.3017491538544
11.144044664166666,-0.0853807230791666,-0.1527814571275928,0.629363773230909,-1.7305764079142,-0.367408339116731,0.0,0.0,0.0,0.0,8.7,-0.007661556073416118,-0.0110759967938,-1544.752219851282,-1310.6988532071482
11.14855766297222,-0.0893489271402777,-0.1556283430433828,0.6705371463666667,-2.052560997011,-0.3358988823636767,0.0,0.0,0.0,0.0,8.725,-0.008014393416740616,-0.244503855705,-1832.1630538893273,-1554.562591178823
11.151946385694446,-0.0963852802911111,-0.1618156319144427,0.6110900324048484,-2.0521302044362,-0.3047526474932264,0.0,0.0,0.0,0.0,8.75,-0.008642911018183581,-0.248031973839,-1831.778518550018,-1554.236318769712
11.155385971055557,-0.1030939072369444,-0.1690071821879828,0.5987104196260606,-2.2098915547128004,-0.2736472172443357,0.0,0.0,0.0,0.0,8.775,-0.009241626197823915,-0.359731703997,-1972.5999205592132,-1673.7211447169077
11.158174938638888,-0.1124290542469444,-0.1798584983654342,0.5681197657721212,-2.3684135824398003,-0.2427094995648815,0.0,0.0,0.0,0.0,8.8,-0.010075935792834851,-0.467835694551,-2114.1003207188055,-1793.782090306865
11.16112179225,-0.1201345523197222,-0.191503303390692,0.5377842666157576,-2.3937446236648,-0.2121428684171175,0.0,0.0,0.0,0.0,8.825,-0.01076366287868488,-0.463250607252,-2136.7113894843997,-1812.9672395625207
11.1646408505,-0.1253496193222222,-0.2030152499652106,0.5082517774175758,-2.4287169486272,-0.1816144036957218,0.0,0.0,0.0,0.0,8.85,-0.011227375873591895,-0.457877874374,-2167.9284893893614,-1839.4544758455186
11.168704562722224,-0.1283300668,-0.214387730124089,0.47763961329575755,-2.4710924804258005,-0.1511242385604151,0.0,0.0,0.0,0.0,8.875,-0.011490147857283929,-0.451330751181,-2205.7538616259812,-1871.5487310765898
11.173300213277775,-0.1291000760263888,-0.2255122034049606,0.44424624356303033,-2.5020850121974,-0.1206710955250437,0.0,0.0,0.0,0.0,8.9,-0.01155433699642053,-0.436018764973,-2233.418506789319,-1895.0217633363916
11.178474426277775,-0.1272893614238888,-0.2360387803784407,0.4151627974078788,-2.4958678722348,-0.0902034382617122,0.0,0.0,0.0,0.0,8.925,-0.011387006542204328,-0.393629044294,-2227.868944970244,-1890.3130442171762
11.184389326305554,-0.1205245239866666,-0.2440218554162026,0.38191050211575756,-2.2876233279732,-0.0595553705599009,0.0,0.0,0.0,0.0,8.95,-0.010776138103775977,-0.20940771699,-2041.9850853793566,-1732.5934057764237
11.191068225444443,-0.103384455045,-0.244085155425921,0.35390437270666664,-1.8186317235268,-0.0299327020613867,0.0,0.0,0.0,0.0,8.975,-0.009238122131177891,0.301457583904,-1623.3524155087584,-1377.3899283104615
11.197778913722225,-0.0711014618475,-0.2262224185332967,0.29901749581975756,-0.7564313024280601,-0.0031402186594698,0.0,0.0,0.0,0.0,9.0,-0.00634960400587739,1.15045380592,-675.2079412657029,-572.9037077405962
11.202917099,-0.0163712859567777,-0.1868361801580123,0.25102939952545456,0.3510365463794,0.0258897395255143,0.0,0.0,0.0,0.0,9.025,-0.0014613413463747797,1.92833948135,313.3432778747267,265.86702365128326
11.205244064333332,0.0417698547244444,-0.1345730752148938,0.20374870993878788,0.5706334240738601,0.0566800658025517,0.0,0.0,0.0,0.0,9.05,0.003727705928101937,2.19624042511,509.36049083314236,432.1846588887268
11.204932530722225,0.0857095172008333,-0.078656820657811,0.1615239599979394,0.5987729407846201,0.0870157010159296,0.0,0.0,0.0,0.0,9.075,0.007649266692666895,2.22043991089,534.4784692741404,453.4968830204827
11.20238939922222,0.1159575498766666,-0.0241482194260763,0.12529747934054547,0.67494630366548,0.1173600747267022,0.0,0.0,0.0,0.0,9.1,0.01035114436253372,2.13364577293,602.4725612227113,511.1888398253307
11.197962231111113,0.13352903227,0.0277348794777661,0.09705257878157576,0.7872929170727602,0.1477178557889679,0.0,0.0,0.0,0.0,9.125,0.011924404593812478,2.01068329811,702.7557267969147,596.2775863731396
11.19186825222222,0.1408401462766666,0.0759596460071945,0.07770918350782642,0.97945517152546,0.1781337020855017,0.0,0.0,0.0,0.0,9.15,0.01258414976862347,1.83743870258,874.2841654026444,741.8168676143647
11.18329683938889,0.1469214260577777,0.1236584673494539,0.07631429383254545,1.5641780316834002,0.208152987050763,0.0,0.0,0.0,0.0,9.175,0.01313757724290239,1.8290336132,1396.2212102485435,1184.672542029067
11.172885894777776,0.1497092511919444,0.1656781143119371,0.07676645683521212,1.916700264815,0.2387355305869743,0.0,0.0,0.0,0.0,9.2,0.013399335910332596,1.52265059948,1710.8906462160123,1451.6647907287377
11.161204444027778,0.1513243383830555,0.1995502776498471,0.08847550132060605,2.3036908686204,0.2693706965209541,0.0,0.0,0.0,0.0,9.225,0.013558065273504356,1.18716490269,2056.327340924275,1744.7625922993848
11.146809260055557,0.1596239705880555,0.2302481859957559,0.11875442042496968,2.9420095086102003,0.2995934053830373,0.0,0.0,0.0,0.0,9.25,0.014320149099533431,1.12379443645,2626.1052089151704,2228.2104802916597
11.13092316522222,0.1687929199802777,0.2554417398415572,0.15095613884224243,3.1953698635124,0.3304163158514561,0.0,0.0,0.0,0.0,9.275,0.015164323522388442,0.90341091156,2852.260476528692,2420.099798266768
11.114213731555555,0.1770136257013889,0.2759612628830677,0.19506341645193942,3.3714769899832,0.3612845000585699,0.0,0.0,0.0,0.0,9.3,0.01592677898561646,0.74473553896,3009.4577394194303,2553.4792940528496
11.096922556555556,0.1838200953272222,0.2931058118087999,0.24972917412289697,3.4953197777316003,0.3922224424430567,0.0,0.0,0.0,0.0,9.325,0.01656496153689292,0.630885124207,3120.0026540571416,2647.2749791999986
11.079247792555556,0.18912471003,0.307723936321946,0.31456561464248484,3.5929697930854005,0.4232223532557624,0.0,0.0,0.0,0.0,9.35,0.01707017602378006,0.543616950512,3207.1672989098374,2721.2328596810735
11.061370637694443,0.1929726865555555,0.3204167618141613,0.38887680284909093,3.6742628335924006,0.454299462450052,0.0,0.0,0.0,0.0,9.375,0.017445639683924145,0.473205983639,3279.731332608299,2782.8023428191623
11.04347229002778,0.1954400042691666,0.3315661522968257,0.4715595823346666,3.7338080048556,0.4854577314800139,0.0,0.0,0.0,0.0,9.4,0.017697332789583606,0.420039653778,3332.882719088319,2827.9004889234216
11.02573394775,0.1964905526902777,0.3414729783933342,0.5612127778024243,3.7800135016434,0.5167069308157379,0.0,0.0,0.0,0.0,9.425,0.017821085981344142,0.374254405499,3374.1268059751333,2862.8954717364763
11.008498933583333,0.1966086361144444,0.349854079502018,0.6779271998545455,3.9085751473874,0.548019313649108,0.0,0.0,0.0,0.0,9.45,0.017859713417844435,0.251207053661,3488.8838815613763,2960.265111627834
10.992145538333332,0.1996221144994444,0.3541335130586209,0.7746201301339393,4.004040825365,0.5793974765605577,0.0,0.0,0.0,0.0,9.475,0.018160432265320225,0.153333172202,3574.098736739742,3032.568625112508
10.976446999444445,0.2018189430236111,0.3577201918357737,0.8821797966236364,3.9913290858308,0.6108425014604917,0.0,0.0,0.0,0.0,9.5,0.018386545576526345,0.133482441306,3562.7519462866735,3022.9410453341466
10.96173180475,0.20296058721,0.3607426133556774,1.026122621478788,4.0487348973764,0.6423044207880472,0.0,0.0,0.0,0.0,9.525,0.01851537611256389,0.0439427569509,3613.9936911827053,3066.4188894883555
10.948419570916665,0.2063777877225,0.3607780666877948,1.1149670595109091,4.095748531819001,0.6737910076454279,0.0,0.0,0.0,0.0,9.55,0.01885000719836506,-0.0175670497119,3655.9591402876163,3102.025937213735
10.936009089138889,0.2098539968330555,0.3602469657871944,1.227544000799394,4.0688828468344,0.7052652108044624,0.0,0.0,0.0,0.0,9.575,0.01918926686349157,-0.0250231008977,3631.978213280871,3081.6784839958896
10.924641291305557,0.2129956252044444,0.3595395969121318,1.3387622995090906,4.045730155705,0.7367331555339398,0.0,0.0,0.0,0.0,9.6,0.01949680722001905,-0.0314997471869,3611.311589805529,3064.143167107721
10.914999643972225,0.2164951629108333,0.3586307599010548,1.4212710848715153,4.0341025531268,0.7384148751836044,0.0,0.0,0.0,0.0,9.625,0.019834646813790057,-0.035506952554,3600.932524881218,3055.336687778002
10.90728441875,0.2196480168236111,0.3578206928770185,1.5085405569369696,4.0294523298722,0.738360613276769,0.0,0.0,0.0,0.0,9.65,0.020137736249549752,-0.0287491548806,3596.7816288777262,3051.8147154114035
10.9016365475,0.2229916552702777,0.3572249104513303,1.5921364894060606,4.027966606615,0.7383306194244363,0.0,0.0,0.0,0.0,9.675,0.020454878888932954,-0.0185698587447,3595.455438199783,3050.689462714967
10.897876951416666,0.2264750169383333,0.3569117559964563,1.6699509869199998,4.0267197906978005,0.7383050197884341,0.0,0.0,0.0,0.0,9.7,0.02078157222255044,-0.00633228570223,3594.3425016966435,3049.7451529547275
10.895848804055555,0.2299847867752777,0.3569150849484598,1.7420731977981818,4.0242594540106005,0.738285112658979,0.0,0.0,0.0,0.0,9.725,0.021107560403157834,0.0066107371822,3592.146348702905,3047.8817504145854
10.895432366277776,0.2333798838986111,0.3572386590207135,1.808771750709697,4.0202903211128,0.7382702322461938,0.0,0.0,0.0,0.0,9.75,0.0214199745409774,0.0190283022821,3588.603409583475,3044.8756202526447
10.896523793527775,0.2365341120297222,0.357853749364182,1.870354410807273,4.0155045807338,0.7382603452614138,0.0,0.0,0.0,0.0,9.775,0.021707300099708563,0.0298606399447,3584.3315478845147,3041.2510103262543
10.899027718444446,0.2393476168313889,0.3587155150024125,1.926897860440606,4.0105181932438,0.7382527885416401,0.0,0.0,0.0,0.0,9.8,0.02196045583280245,0.0387424640357,3579.880583969261,3037.4744348830086
10.902841356055555,0.2417498826980555,0.359774221404795,1.978214259292121,4.005951207876801,0.7382480614299348,0.0,0.0,0.0,0.0,9.825,0.02217310834884202,0.0456279367208,3575.80398801462,3034.0155049821014
10.90784814622222,0.2436986068883333,0.3609813657474984,2.023991551254545,4.002309769388,0.7382421358974981,0.0,0.0,0.0,0.0,9.85,0.022341584116454254,0.0506471842527,3572.553556445518,3031.2575630446813
10.913914574527778,0.2451758914525,0.3622924399529353,2.0639094312266666,3.9999536991148,0.7382373089180528,0.0,0.0,0.0,0.0,9.875,0.022464523593094754,0.0539678297937,3570.450474045916,3029.4731294935036
10.92089758977778,0.2461831271647222,0.3636671637069252,2.097681366891515,3.9989671111138,0.7382310171989583,0.0,0.0,0.0,0.0,9.9,0.022542389500580563,0.055832080543,3569.56982295322,3028.72591038455
10.92864036561111,0.2467285758919444,0.3650743447381491,2.1251603190103032,3.9992168247668,0.7382254245610236,0.0,0.0,0.0,0.0,9.925,0.022576328585971157,0.0564945377409,3569.792723091021,3028.915037774199
10.936987135138889,0.2468374371527777,0.3664797281343487,2.1462632057884847,4.001097416876,0.7382179344203248,0.0,0.0,0.0,0.0,9.95,0.022569052528161642,0.0556912459433,3571.471382768823,3030.339355076577
10.9457736545,0.2465488678880555,0.3678466621435478,2.160704271724242,4.0045163035388,0.7382111100703759,0.0,0.0,0.0,0.0,9.975,0.022524572101552176,0.0534306392074,3574.5231594702896,3032.9287413687302
10.954833560527778,0.2459091113672222,0.3691403259322231,2.1683903364684847,4.009229612353001,0.7382031538761522,0.0,0.0,0.0,0.0,10.0,0.022447544274271466,0.0498373582959,3578.730367092146,3036.498493290305
10.96400260925,0.2449706362352777,0.3703281623571461,2.1696570564048487,4.0151056230082,0.7381953974200262,0.0,0.0,0.0,0.0,10.025,0.022343175660009724,0.045005787164,3583.9754290622377,3040.948848901292
10.973128212833334,0.2437863581711111,0.3713857702056642,2.1649997780539394,4.0213350296014,0.7381865756987005,0.0,0.0,0.0,0.0,10.05,0.022216669070356545,0.0396094582975,3589.5359403573157,3045.666858484995
10.98207155863889,0.2423969076738888,0.3723041280174816,2.155152920809697,4.027892422673,0.738177620819225,0.0,0.0,0.0,0.0,10.075,0.02207205684097102,0.0337590798736,3595.3892199105717,3050.6332774998787
10.990712907583331,0.2408562600613888,0.3730696869621851,2.1409048739351517,4.0348925828904,0.738168466203397,0.0,0.0,0.0,0.0,10.1,0.02191452566240755,0.0274286922067,3601.637723580038,3055.935038189122
10.998953713305555,0.2392186886733333,0.3736735587393742,2.123064963600606,4.042092806099601,0.7381595779029965,0.0,0.0,0.0,0.0,10.125,0.02174922223592484,0.0208584032953,3608.0648080675946,3061.3883219967465
11.006713443333334,0.2375352713797222,0.3741124809761204,2.1024488044509093,4.0492576897150006,0.7381499572345165,0.0,0.0,0.0,0.0,10.15,0.021580944448371657,0.0142714250833,3614.4603476226525,3066.8148404070985
11.013932757916669,0.2358524170186111,0.3743886840723081,2.079848965731515,4.0561708152308,0.7381404697224411,0.0,0.0,0.0,0.0,10.175,0.021414005533044816,0.0078688710928,3620.631162119952,3072.050683010868
11.020571390777778,0.2342111037836111,0.3745088259267082,2.056014996152727,4.062658989432401,0.7381314482647631,0.0,0.0,0.0,0.0,10.2,0.021252174272887826,0.00181164732203,3626.422655321217,3076.9646772422443
11.02660814922222,0.2326466474269444,0.3744831930002957,2.0316430664066667,4.06859633327,0.7381228595693271,0.0,0.0,0.0,0.0,10.225,0.021098659195879246,-0.00377742690034,3631.722464697566,3081.4614851979345
11.032035615722222,0.2311881548827778,0.3743253008383096,2.007328990589091,4.0738379836042,0.7381146703492137,0.0,0.0,0.0,0.0,10.25,0.020956074013512224,-0.0087511902675,3636.4012820860444,3085.4313908608856
11.03686332702778,0.2298584083716666,0.3740508953771463,1.9836762029472728,4.0783707976354,0.7381068473140129,0.0,0.0,0.0,0.0,10.275,0.020826425186291343,-0.0130956731737,3640.4473759220914,3088.864440176319
11.041114595194443,0.2286756700938889,0.3736761220328881,1.9611384721230303,4.0821760833238,0.7380993571733141,0.0,0.0,0.0,0.0,10.3,0.020711284908990813,-0.0167749784887,3643.844061261982,3091.7464762222876
11.04510519238889,0.2281366454230555,0.3732017464622792,1.9355718439272727,4.087619841096401,0.7307456037445158,0.0,0.0,0.0,0.0,10.325,0.020654999789432787,-0.02202603966,3648.703284388509,3095.8694534205524
11.049314075055555,0.2274072004688889,0.3726648198969817,1.8958725807884849,4.0971586108166,0.6991093139443898,0.0,0.0,0.0,0.0,10.35,0.020581114712113522,-0.020606033504,3657.2178091633427,3103.093898684048
11.054531733194445,0.2270996736155555,0.3721849182701311,1.86533865264,4.1122021794322,0.6676672351663417,0.0,0.0,0.0,0.0,10.375,0.020543581500935288,-0.0176279488951,3670.6460437718574,3114.487552291272
11.060781478888888,0.2272731065749999,0.3717897717428929,1.8359381288466665,4.129624307155201,0.6362366912056157,0.0,0.0,0.0,0.0,10.4,0.020547653618217098,-0.013844082132,3686.19743482952,3127.6826719765613
11.068048477166665,0.2279169526363889,0.3714955923104244,1.8061599638969699,4.146993279452801,0.6048228585804912,0.0,0.0,0.0,0.0,10.425,0.020592334150557848,-0.00971144903451,3701.7013781345086,3140.8375329626124
11.076320012416668,0.2289777000744444,0.3713003493135568,1.7754168886133335,4.1632480323322,0.5734286501224444,0.0,0.0,0.0,0.0,10.45,0.02067272341515576,-0.00603664433584,3716.210743614563,3153.1485097335676
11.085584428583331,0.2303870684569444,0.371185367333104,1.7431500059187879,4.1779014050984005,0.5420865231087091,0.0,0.0,0.0,0.0,10.475,0.020782582094896952,-0.00335641414858,3729.290680452589,3164.2466379597718
11.095815234722222,0.2320763468741666,0.3711223169944805,1.708695068358788,4.1909218549716005,0.5108024197186726,0.0,0.0,0.0,0.0,10.5,0.020915664326126147,-0.00189477845561,3740.9130328394044,3174.108027863737
11.106970045305555,0.23398766915,0.3710806718136264,1.6713435502490908,4.202490460873601,0.4795636732907385,0.0,0.0,0.0,0.0,10.525,0.021066741712236513,-0.00162157660816,3751.2394359765176,3182.869824464923
11.118982103138888,0.2360772093136111,0.3710327682032152,1.6303836706915154,4.2128478825118005,0.4484038729429248,0.0,0.0,0.0,0.0,10.55,0.021231908381880254,-0.00234388932586,3760.4847082420915,3190.7142979023797
11.131769816083333,0.2383041381836111,0.3709645912793092,1.5855181329890908,4.221329385043401,0.4173149126811434,0.0,0.0,0.0,0.0,10.575,0.021407569696537027,-0.00308432779275,3768.055492059232,3197.1379932623786
11.145243114888888,0.240616566605,0.3708831651282096,1.5365284312854546,4.2278958320606,0.3862896851921952,0.0,0.0,0.0,0.0,10.6,0.021589171642524444,-0.00339610734954,3773.9168533721263,3202.111269527864
11.15964889525,0.2404190103213889,0.3687888885371633,1.405394416578182,3.9810581147652,0.3557713238388821,0.0,0.0,0.0,0.0,10.625,0.021543599854984778,-0.18373093009,3553.583841786314,3015.1620475762656
11.175112194472222,0.2376659545633333,0.3639979948931153,1.3807871130739395,3.9840882658962,0.3251259629908097,0.0,0.0,0.0,0.0,10.65,0.021267433420569592,-0.197500348091,3556.288624230297,3017.457014498433
11.190977096555557,0.235652393765,0.3586355203022975,1.2720440673824243,3.8670666038998,0.2946438289507062,0.0,0.0,0.0,0.0,10.675,0.02105735645170169,-0.278229922056,3451.832402989248,2928.8274934454216
11.206696828194444,0.2314184274938889,0.3506556577018489,1.1784897682878788,3.7470667779398,0.2641315179653773,0.0,0.0,0.0,0.0,10.7,0.02065001231332263,-0.357505053282,3344.717804242986,2837.9423793576843
11.222443050805555,0.2280671563413888,0.3418241494738394,1.1242886260060605,3.751255249978601,0.2333044712743254,0.0,0.0,0.0,0.0,10.725,0.020322416011281784,-0.345637649298,3348.456530513686,2841.114631951006
11.23788197836111,0.2271112965213889,0.3335172839796484,1.0519856955787878,3.7555611312408,0.2025677057443636,0.0,0.0,0.0,0.0,10.75,0.020209439550860096,-0.316263318062,3352.300058951829,2844.3758075954906
11.252792146472224,0.2283082405725,0.3261105336464393,0.9735083377721212,3.7536247551404,0.171885168831787,0.0,0.0,0.0,0.0,10.775,0.020289030278060824,-0.273973822594,3350.571605203193,2842.9092407784665
11.267164018416668,0.2310463454988889,0.3198276705811448,0.8933793316460605,3.7340842962262,0.1412440815249262,0.0,0.0,0.0,0.0,10.8,0.020506166868719904,-0.229635983706,3333.1293431068298,2828.1097456664
11.281028323694445,0.2345145245394444,0.3145026799816132,0.8098993289830303,3.6803923547244,0.1105718061049935,0.0,0.0,0.0,0.0,10.825,0.020788399586487594,-0.206509619951,3285.202683848255,2787.4447014470043
11.294596989944443,0.2362437877388889,0.3085335040037926,0.7204464721684848,3.4505743026720004,0.0798080302955984,0.0,0.0,0.0,0.0,10.85,0.020916530970446868,-0.302154690027,3080.061816073614,2613.3857833351867
11.307711071444446,0.2282729248205555,0.2978916121562302,0.6086400997278788,2.6778787553266,0.0491343733608198,0.0,0.0,0.0,0.0,10.875,0.020187368016239552,-0.636120557785,2390.3360365169406,2028.1639097719492
11.31971147325,0.1990753743383333,0.2723437746603502,0.4660945915454546,1.4763927280914002,0.022727934810847,0.0,0.0,0.0,0.0,10.9,0.017586612062398865,-1.4083698988,1317.8620335176518,1118.1859678331587
11.328947279194445,0.1527482105625,0.2295540829913467,0.34689271869090904,0.58932806924012,-0.0049218416834186,0.0,0.0,0.0,0.0,10.925,0.013483001270826047,-1.97208535671,526.047760165976,446.343554080222
11.334295272833335,0.0986917234130555,0.1769261416241905,0.2340369438400606,-0.23942458033578,-0.0356153458327426,0.0,0.0,0.0,0.0,10.95,0.008707354188098952,-2.19735980034,-213.71587539808561,-181.3346821559514
11.33570459152778,0.0473322926297222,0.1209514223580407,0.1443324441620606,-0.4193187750878,-0.0659622620300865,0.0,0.0,0.0,0.0,10.975,0.004175505126086119,-2.22729229927,-374.2935623529625,-317.58241654190755
11.333796183277778,0.0094818903340277,0.0666674442001061,0.0710907433249697,-0.48069521635772,-0.0961802957948541,0.0,0.0,0.0,0.0,11.0,0.0008366032157890367,-2.10950255394,-429.0795824701288,-364.06752452010926
11.329240798944443,-0.0155716658466388,0.0155621787089817,0.01822851614520606,-0.5943316519257601,-0.1263778128162421,0.0,0.0,0.0,0.0,11.025,-0.0013744668440704012,-1.97633469105,-530.5140729075023,-450.13315277000186
11.322530110666666,-0.0303251151408333,-0.0318800085713631,-0.015266867578003033,-0.7780722036957801,-0.1566102006031033,0.0,0.0,0.0,0.0,11.05,-0.002678298476085728,-1.81089544296,-694.5251064136924,-589.2940296843449
11.314702563805556,-0.0345938135352777,-0.0718394361951245,-0.03404850042231515,-0.7049379363657401,-0.1875123151469979,0.0,0.0,0.0,0.0,11.075,-0.0030574213807386653,-1.32675778866,-629.2437809035173,-533.9038140999539
11.306509441805556,-0.0321651063858333,-0.1017751977708679,-0.034674895893515155,-1.0743712604002,-0.2177351238768209,0.0,0.0,0.0,0.0,11.1,-0.0028448308075438,-1.06148946285,-959.008444734277,-813.704134926053
11.297240787083334,-0.0316540876197222,-0.1248000230283511,-0.029836807828969695,-1.4458813697146,-0.2482029351045469,0.0,0.0,0.0,0.0,11.125,-0.0028019308622609694,-0.783514380455,-1290.6268947698359,-1095.0773652592543
11.28798272875,-0.0304777051011111,-0.1383160149689647,-0.03307328657672728,-1.429602813723,-0.2794225067728506,0.0,0.0,0.0,0.0,11.15,-0.002700013442037408,-0.298417747021,-1276.0962820855304,-1082.7483605574196
